                  id; iter;  gen;first; last;vari1;vari2
              S03_80;    2; 1801;95625;95260; 0,06;23,84
              S03_80;    2; 1901;96010;95565; 0,17;17,23
              S03_80;    2; 2001;96310;96200; 0,11;21,88
              S03_80;    2; 2101;96420;96400; 0,02;16,78
              S03_80;    2; 2201;96430;96430; 0,01;10,14
              S03_80;    2; 2301;96430;96430; 0,01; 9,73
              S03_80;    2; 2401;96430;96430; 0,01;10,33
              S03_80;    2; 2501;96430;96430; 0,01;10,11
              S03_80;    2; 2601;96430;96430; 0,01;10,32
              S03_80;    2; 2701;96430;96430; 0,01;10,50
              S03_80;    2; 2801;96430;96430; 0,01;10,49
              S03_80;    2; 2901;96430;96430; 0,01;10,69
              S03_80;    2; 3001;96430;96430; 0,01;10,08
              S03_80;    2; 3101;96430;96430; 0,01;10,00
              S03_80;    2; 3201;96430;96430; 0,01;10,07
              S03_80;    2; 3301;96430;96430; 0,01;10,43
              S03_80;    2; 3401;96430;96430; 0,01; 9,91
              S03_80;    2; 3501;96430;96430; 0,01;10,24
              S03_80;    2; 3601;96430;96430; 0,01;10,28
              S03_80;    2; 3701;96430;96430; 0,01;10,19
              S03_80;    2; 3801;96430;96430; 0,01;10,47
              S03_80;    2; 3901;96430;96430; 0,01; 9,77
              S03_80;    2; 4001;96430;96430; 0,01;10,47
              S03_80;    3;  101; 2959;-1628; 0,97;96,81
              S03_80;    3;  201; 5173; 3630; 0,01;82,39
              S03_80;    3;  301; 9870; 9870; 0,01;73,91
              S03_80;    3;  401;10060; 9870; 0,01;74,78
              S03_80;    3;  501;10520;10060; 0,05;56,26
              S03_80;    3;  601;13000;13000; 0,01;66,01
              S03_80;    3;  701;14750;13498; 0,51;58,78
              S03_80;    3;  801;47494;39690; 0,99;51,67
              S03_80;    3;  901;58628;53410; 0,97;50,11
              S03_80;    3; 1001;72160;63939; 0,98;47,31
              S03_80;    3; 1101;83710;80065; 0,94;41,48
              S03_80;    3; 1201;92399;89073; 0,84;43,90
              S03_80;    3; 1301;94525;93455; 0,09;29,27
              S03_80;    3; 1401;95280;94750; 0,27;31,63
              S03_80;    3; 1501;95940;95500; 0,30;28,39
              S03_80;    3; 1601;96070;95960; 0,09;25,57
              S03_80;    3; 1701;96210;96070; 0,10;26,40
              S03_80;    3; 1801;96300;96240; 0,06;25,31
              S03_80;    3; 1901;96330;96300; 0,03;25,63
              S03_80;    3; 2001;96360;96340; 0,03;19,09
              S03_80;    3; 2101;96390;96380; 0,02;16,65
              S03_80;    3; 2201;96390;96390; 0,01;15,23
              S03_80;    3; 2301;96390;96390; 0,01;15,36
              S03_80;    3; 2401;96390;96390; 0,01;14,30
              S03_80;    3; 2501;96605;96390; 0,01;15,44
              S03_80;    3; 2601;96800;96725; 0,08;14,37
              S03_80;    3; 2701;96885;96820; 0,03;17,03
              S03_80;    3; 2801;97035;96915; 0,04;14,95
              S03_80;    3; 2901;97635;97625; 0,02;13,02
              S03_80;    3; 3001;97730;97715; 0,02;11,65
              S03_80;    3; 3101;97740;97740; 0,01; 6,66
              S03_80;    3; 3201;97740;97740; 0,01; 5,96
              S03_80;    3; 3301;97740;97740; 0,01; 5,99
              S03_80;    3; 3401;97740;97740; 0,01; 6,81
              S03_80;    3; 3501;97740;97740; 0,01; 6,73
              S03_80;    3; 3601;97740;97740; 0,01; 6,28
              S03_80;    3; 3701;97740;97740; 0,01; 6,23
              S03_80;    3; 3801;97740;97740; 0,01; 6,30
              S03_80;    3; 3901;97740;97740; 0,01; 6,42
              S03_80;    3; 4001;97740;97740; 0,01; 6,22
              S03_80;    4;  101; 1630;-2513; 0,97;97,13
              S03_80;    4;  201; 5720; 4070; 0,07;83,43
              S03_80;    4;  301;10220;10220; 0,01;84,58
              S03_80;    4;  401;10240;10220; 0,01;80,77
              S03_80;    4;  501;10915;10220; 0,17;80,90
              S03_80;    4;  601;17585;13342; 0,85;63,49
              S03_80;    4;  701;54131;39200; 0,96;62,38
              S03_80;    4;  801;60017;53782; 0,98;55,70
              S03_80;    4;  901;73215;65850; 0,97;56,32
              S03_80;    4; 1001;79847;75773; 0,88;49,17
              S03_80;    4; 1101;87275;80367; 0,87;42,09
              S03_80;    4; 1201;88445;86970; 0,50;34,96
              S03_80;    4; 1301;88825;87930; 0,35;31,79
              S03_80;    4; 1401;89215;88615; 0,14;22,30
              S03_80;    4; 1501;91900;89855; 0,43;25,05
              S03_80;    4; 1601;95510;91990; 0,56;29,49
              S03_80;    4; 1701;97170;96240; 0,48;27,10
              S03_80;    4; 1801;97725;97005; 0,37;26,62
              S03_80;    4; 1901;98135;97870; 0,20;21,85
              S03_80;    4; 2001;98625;98430; 0,17;19,93
              S03_80;    4; 2101;98785;98700; 0,05;19,05
              S03_80;    4; 2201;98840;98830; 0,02;17,54
              S03_80;    4; 2301;98850;98850; 0,01;12,53
              S03_80;    4; 2401;98870;98870; 0,01; 8,91
              S03_80;    4; 2501;98870;98870; 0,01; 8,17
              S03_80;    4; 2601;98870;98870; 0,01; 8,81
              S03_80;    4; 2701;98870;98870; 0,01; 8,60
              S03_80;    4; 2801;98870;98870; 0,01; 8,15
              S03_80;    4; 2901;98870;98870; 0,01; 9,16
              S03_80;    4; 3001;98870;98870; 0,01; 8,26
              S03_80;    4; 3101;98870;98870; 0,01; 8,90
              S03_80;    4; 3201;98870;98870; 0,01; 8,65
              S03_80;    4; 3301;98870;98870; 0,01; 8,37
              S03_80;    4; 3401;98870;98870; 0,01; 8,49
              S03_80;    4; 3501;98870;98870; 0,01; 8,43
              S03_80;    4; 3601;98870;98870; 0,01; 8,51
              S03_80;    4; 3701;98870;98870; 0,01; 8,16
              S03_80;    4; 3801;98870;98870; 0,01; 8,71
              S03_80;    4; 3901;98870;98870; 0,01; 8,30
              S03_80;    4; 4001;98870;98870; 0,01; 8,34
              S03_80;    5;  101; 1145;-2500; 0,95;98,94
              S03_80;    5;  201; 5360; 3630; 0,07;79,86
              S03_80;    5;  301; 9870; 9870; 0,01;76,77
              S03_80;    5;  401; 9870; 9870; 0,01;74,92
              S03_80;    5;  501; 9870; 9870; 0,01;75,82
              S03_80;    5;  601; 9870; 9870; 0,01;74,56
              S03_80;    5;  701; 9870; 9870; 0,01;75,79
              S03_80;    5;  801; 9891; 9870; 0,01;75,92
              S03_80;    5;  901;11780;10890; 0,12;53,40
              S03_80;    5; 1001;18490;18490; 0,01;56,88
              S03_80;    5; 1101;18490;18490; 0,01;55,28
              S03_80;    5; 1201;18490;18490; 0,01;56,66
              S03_80;    5; 1301;18490;18490; 0,01;56,32
              S03_80;    5; 1401;18490;18490; 0,01;55,04
              S03_80;    5; 1501;18490;18490; 0,01;54,44
              S03_80;    5; 1601;18490;18490; 0,01;55,73
              S03_80;    5; 1701;18490;18490; 0,01;56,14
              S03_80;    5; 1801;18490;18490; 0,01;55,09
              S03_80;    5; 1901;18490;18490; 0,01;55,81
              S03_80;    5; 2001;18490;18490; 0,01;57,49
              S03_80;    5; 2101;18490;18490; 0,01;57,31
              S03_80;    5; 2201;18490;18490; 0,01;56,21
              S03_80;    5; 2301;18490;18490; 0,01;55,08
              S03_80;    5; 2401;18490;18490; 0,01;55,90
              S03_80;    5; 2501;18490;18490; 0,01;56,75
              S03_80;    5; 2601;18490;18490; 0,01;53,66
              S03_80;    5; 2701;18740;18490; 0,02;56,03
              S03_80;    5; 2801;22990;21640; 0,49;29,71
              S03_80;    5; 2901;77670;74319; 0,85;28,78
              S03_80;    5; 3001;88705;87495; 0,23;21,85
              S03_80;    5; 3101;92240;91245; 0,31;12,83
              S03_80;    5; 3201;95870;95450; 0,02; 4,84
              S03_80;    5; 3301;97180;97045; 0,07; 6,94
              S03_80;    5; 3401;97325;97325; 0,01; 6,52
              S03_80;    5; 3501;97370;97350; 0,02; 7,40
              S03_80;    5; 3601;97370;97370; 0,01; 5,75
              S03_80;    5; 3701;97370;97370; 0,01; 5,41
              S03_80;    5; 3801;97370;97370; 0,01; 5,48
              S03_80;    5; 3901;97370;97370; 0,01; 5,38
              S03_80;    5; 4001;97370;97370; 0,01; 5,45
              S03_90;    1;  101; 2480;-3267; 0,97;100,60
              S03_90;    1;  201; 3150; 1625; 0,46;89,53
              S03_90;    1;  301;10220; 9170; 0,03;80,63
              S03_90;    1;  401;10220;10220; 0,01;81,25
              S03_90;    1;  501;11190;10220; 0,05;80,85
              S03_90;    1;  601;14575;12112; 0,07;58,80
              S03_90;    1;  701;19430;19430; 0,01;62,54
              S03_90;    1;  801;19430;19430; 0,01;64,13
              S03_90;    1;  901;19430;19430; 0,01;59,75
              S03_90;    1; 1001;19430;19430; 0,01;63,40
              S03_90;    1; 1101;19430;19430; 0,01;64,32
              S03_90;    1; 1201;19430;19430; 0,01;62,70
              S03_90;    1; 1301;19430;19430; 0,01;62,83
              S03_90;    1; 1401;25515;19430; 0,61;44,95
              S03_90;    1; 1501;61921;53719; 0,89;40,99
              S03_90;    1; 1601;84118;80049; 0,91;37,66
              S03_90;    1; 1701;93610;89015; 0,70;36,06
              S03_90;    1; 1801;96190;95470; 0,36;27,31
              S03_90;    1; 1901;97320;96915; 0,21;30,30
              S03_90;    1; 2001;97655;97475; 0,15;30,98
              S03_90;    1; 2101;97800;97645; 0,08;22,48
              S03_90;    1; 2201;97875;97775; 0,04;23,64
              S03_90;    1; 2301;98020;97995; 0,03;15,97
              S03_90;    1; 2401;98060;98060; 0,01;12,30
              S03_90;    1; 2501;98060;98060; 0,01;12,88
              S03_90;    1; 2601;98060;98060; 0,01;12,88
              S03_90;    1; 2701;98060;98060; 0,01;13,12
              S03_90;    1; 2801;98060;98060; 0,01;13,13
              S03_90;    1; 2901;98060;98060; 0,01;12,46
              S03_90;    1; 3001;98060;98060; 0,01;12,88
              S03_90;    1; 3101;98060;98060; 0,01;12,51
              S03_90;    1; 3201;98060;98060; 0,01;12,60
              S03_90;    1; 3301;98060;98060; 0,01;12,61
              S03_90;    1; 3401;98060;98060; 0,01;12,39
              S03_90;    1; 3501;98060;98060; 0,01;12,54
              S03_90;    1; 3601;98060;98060; 0,01;13,53
              S03_90;    1; 3701;98060;98060; 0,01;12,75
              S03_90;    1; 3801;98060;98060; 0,01;11,93
              S03_90;    1; 3901;98060;98060; 0,01;13,12
              S03_90;    1; 4001;98060;98060; 0,01;12,66
              S03_90;    2;  101; 1205;-3680; 0,98;98,14
              S03_90;    2;  201; 3245; 1414; 0,71;91,03
              S03_90;    2;  301; 9690; 3669; 0,43;80,89
              S03_90;    2;  401;10220;10220; 0,01;78,10
              S03_90;    2;  501;10220;10220; 0,01;74,87
              S03_90;    2;  601;10220;10220; 0,01;76,64
              S03_90;    2;  701;10410;10220; 0,01;78,64
              S03_90;    2;  801;11390;10870; 0,30;60,70
              S03_90;    2;  901;16130;13235; 0,74;58,59
              S03_90;    2; 1001;45655;35283; 0,97;52,50
              S03_90;    2; 1101;60642;53250; 0,97;52,72
              S03_90;    2; 1201;71639;65692; 0,96;40,70
              S03_90;    2; 1301;78770;73412; 0,91;36,42
              S03_90;    2; 1401;85065;78555; 0,91;36,16
              S03_90;    2; 1501;87655;84795; 0,73;34,16
              S03_90;    2; 1601;91290;87642; 0,85;33,60
              S03_90;    2; 1701;94575;92930; 0,63;28,87
              S03_90;    2; 1801;95430;94115; 0,51;25,90
              S03_90;    2; 1901;96535;94995; 0,77;25,24
              S03_90;    2; 2001;96865;96205; 0,39;25,76
              S03_90;    2; 2101;97185;96535; 0,33;24,27
              S03_90;    2; 2201;97295;96855; 0,28;17,55
              S03_90;    2; 2301;97460;97215; 0,15;13,44
              S03_90;    2; 2401;97555;97530; 0,03; 7,65
              S03_90;    2; 2501;97580;97570; 0,01; 8,76
              S03_90;    2; 2601;97580;97580; 0,01; 8,64
              S03_90;    2; 2701;97580;97580; 0,01; 8,70
              S03_90;    2; 2801;97580;97580; 0,01; 8,76
              S03_90;    2; 2901;97580;97580; 0,01; 9,06
              S03_90;    2; 3001;97580;97580; 0,01; 8,71
              S03_90;    2; 3101;97580;97580; 0,01; 8,54
              S03_90;    2; 3201;97630;97580; 0,02; 9,19
              S03_90;    2; 3301;97640;97640; 0,01;10,07
              S03_90;    2; 3401;97640;97640; 0,01; 9,73
              S03_90;    2; 3501;97650;97650; 0,01; 7,02
              S03_90;    2; 3601;97650;97650; 0,01; 7,11
              S03_90;    2; 3701;97650;97650; 0,01; 7,22
              S03_90;    2; 3801;97650;97650; 0,01; 7,38
              S03_90;    2; 3901;97650;97650; 0,01; 7,25
              S03_90;    2; 4001;97650;97650; 0,01; 7,86
              S03_90;    3;  101; 1100;-4138; 0,98;98,91
              S03_90;    3;  201; 5301; 2350; 0,31;87,40
              S03_90;    3;  301;10220;10220; 0,01;81,41
              S03_90;    3;  401;10220;10220; 0,01;78,47
              S03_90;    3;  501;10259;10220; 0,01;79,10
              S03_90;    3;  601;11030;10220; 0,29;75,56
              S03_90;    3;  701;12665;11865; 0,41;67,17
              S03_90;    3;  801;17357;13755; 0,90;58,14
              S03_90;    3;  901;48720;38612; 0,99;54,20
              S03_90;    3; 1001;59705;51236; 0,98;55,00
              S03_90;    3; 1101;70457;64621; 0,96;42,86
              S03_90;    3; 1201;77630;72805; 0,95;41,58
              S03_90;    3; 1301;81715;78614; 0,82;39,78
              S03_90;    3; 1401;83715;81385; 0,75;41,24
              S03_90;    3; 1501;85485;83240; 0,62;38,59
              S03_90;    3; 1601;86655;84405; 0,65;34,01
              S03_90;    3; 1701;87410;85990; 0,53;28,84
              S03_90;    3; 1801;87450;86750; 0,35;28,23
              S03_90;    3; 1901;88045;87250; 0,30;29,74
              S03_90;    3; 2001;88265;87610; 0,24;29,98
              S03_90;    3; 2101;88370;87950; 0,14;26,87
              S03_90;    3; 2201;88390;88365; 0,02;18,15
              S03_90;    3; 2301;88450;88450; 0,01;13,75
              S03_90;    3; 2401;88620;88620; 0,01;14,20
              S03_90;    3; 2501;88620;88620; 0,01;14,05
              S03_90;    3; 2601;88620;88620; 0,01;14,06
              S03_90;    3; 2701;88620;88620; 0,01;13,92
              S03_90;    3; 2801;88620;88620; 0,01;13,50
              S03_90;    3; 2901;88620;88620; 0,01;13,87
              S03_90;    3; 3001;88900;88725; 0,02;12,37
              S03_90;    3; 3101;88910;88910; 0,01;14,39
              S03_90;    3; 3201;88910;88910; 0,01;14,45
              S03_90;    3; 3301;88910;88910; 0,01;14,35
              S03_90;    3; 3401;88910;88910; 0,01;14,46
              S03_90;    3; 3501;88910;88910; 0,01;14,82
              S03_90;    3; 3601;88910;88910; 0,01;14,51
              S03_90;    3; 3701;88910;88910; 0,01;14,23
              S03_90;    3; 3801;88910;88910; 0,01;14,47
              S03_90;    3; 3901;88910;88910; 0,01;14,03
              S03_90;    3; 4001;88910;88910; 0,01;14,35
              S03_90;    4;  101; 1280;-3511; 0,97;100,14
              S03_90;    4;  201; 2879; 1250; 0,52;92,73
              S03_90;    4;  301; 9870; 9280; 0,03;79,17
              S03_90;    4;  401;10025; 9870; 0,02;80,11
              S03_90;    4;  501;11390;10060; 0,23;68,14
              S03_90;    4;  601;14529;13000; 0,62;69,37
              S03_90;    4;  701;26553;18040; 0,94;66,95
              S03_90;    4;  801;48886;40883; 0,97;60,03
              S03_90;    4;  901;62711;53668; 0,98;54,51
              S03_90;    4; 1001;76045;65020; 0,99;50,73
              S03_90;    4; 1101;81557;77620; 0,93;47,33
              S03_90;    4; 1201;86470;81145; 0,94;44,91
              S03_90;    4; 1301;87960;86175; 0,59;38,13
              S03_90;    4; 1401;89170;87210; 0,47;33,69
              S03_90;    4; 1501;90035;88405; 0,58;32,73
              S03_90;    4; 1601;90545;89116; 0,45;34,22
              S03_90;    4; 1701;90860;89935; 0,33;33,05
              S03_90;    4; 1801;91160;90545; 0,07;19,70
              S03_90;    4; 1901;91160;91160; 0,01;17,11
              S03_90;    4; 2001;91170;91160; 0,01;17,62
              S03_90;    4; 2101;91170;91170; 0,01;15,86
              S03_90;    4; 2201;91170;91170; 0,01;15,16
              S03_90;    4; 2301;91300;91260; 0,01;10,78
              S03_90;    4; 2401;91300;91300; 0,01;13,75
              S03_90;    4; 2501;91300;91300; 0,01;14,33
              S03_90;    4; 2601;91300;91300; 0,01;13,66
              S03_90;    4; 2701;91300;91300; 0,01;13,72
              S03_90;    4; 2801;91300;91300; 0,01;14,04
              S03_90;    4; 2901;91300;91300; 0,01;13,27
              S03_90;    4; 3001;91300;91300; 0,01;13,13
              S03_90;    4; 3101;91300;91300; 0,01;14,00
              S03_90;    4; 3201;91300;91300; 0,01;13,89
              S03_90;    4; 3301;91300;91300; 0,01;14,24
              S03_90;    4; 3401;91300;91300; 0,01;13,62
              S03_90;    4; 3501;91300;91300; 0,01;14,26
              S03_90;    4; 3601;91300;91300; 0,01;13,57
              S03_90;    4; 3701;91300;91300; 0,01;14,07
              S03_90;    4; 3801;91300;91300; 0,01;13,65
              S03_90;    4; 3901;91300;91300; 0,01;13,76
              S03_90;    4; 4001;91300;91300; 0,01;13,58
              S03_90;    5;  101; 1115;-4434; 0,98;101,34
              S03_90;    5;  201; 2450; 1380; 0,55;91,55
              S03_90;    5;  301; 5760; 4080; 0,12;85,26
              S03_90;    5;  401;10220;10220; 0,01;77,50
              S03_90;    5;  501;10220;10220; 0,01;80,10
              S03_90;    5;  601;10220;10220; 0,01;79,33
              S03_90;    5;  701;10220;10220; 0,01;80,42
              S03_90;    5;  801;10220;10220; 0,01;76,82
              S03_90;    5;  901;10220;10220; 0,01;80,19
              S03_90;    5; 1001;10710;10220; 0,16;50,11
              S03_90;    5; 1101;33720;20164; 1,00;55,23
              S03_90;    5; 1201;67125;60248; 0,97;45,89
              S03_90;    5; 1301;76735;72995; 0,90;42,61
              S03_90;    5; 1401;83970;81430; 0,81;35,07
              S03_90;    5; 1501;86210;84030; 0,57;34,76
              S03_90;    5; 1601;87635;85705; 0,64;37,21
              S03_90;    5; 1701;91100;88920; 0,47;30,30
              S03_90;    5; 1801;94220;93135; 0,48;26,75
              S03_90;    5; 1901;96570;95860; 0,46;28,96
              S03_90;    5; 2001;97195;96940; 0,18;25,06
              S03_90;    5; 2101;97340;97250; 0,08;24,99
              S03_90;    5; 2201;97420;97365; 0,06;21,99
              S03_90;    5; 2301;97485;97450; 0,03;19,44
              S03_90;    5; 2401;97500;97500; 0,01;16,53
              S03_90;    5; 2501;97785;97585; 0,10;15,91
              S03_90;    5; 2601;97900;97850; 0,04;14,90
              S03_90;    5; 2701;97940;97925; 0,02;12,94
              S03_90;    5; 2801;97960;97960; 0,01;12,09
              S03_90;    5; 2901;97960;97960; 0,01;11,78
              S03_90;    5; 3001;97960;97960; 0,01;12,20
              S03_90;    5; 3101;97960;97960; 0,01;12,39
              S03_90;    5; 3201;97960;97960; 0,01;12,13
              S03_90;    5; 3301;97970;97960; 0,02;12,17
              S03_90;    5; 3401;97980;97970; 0,01; 8,61
              S03_90;    5; 3501;97980;97980; 0,01; 5,56
              S03_90;    5; 3601;97980;97980; 0,01; 5,51
              S03_90;    5; 3701;97980;97980; 0,01; 5,70
              S03_90;    5; 3801;97980;97980; 0,01; 5,71
              S03_90;    5; 3901;97980;97980; 0,01; 6,12
              S03_90;    5; 4001;97980;97980; 0,01; 5,65
             S03_100;    1;  101;  365;-5375; 0,99;101,49
             S03_100;    1;  201; 2527;  520; 0,78;94,69
             S03_100;    1;  301; 8730; 3630; 0,48;83,65
             S03_100;    1;  401; 9870; 9870; 0,01;75,52
             S03_100;    1;  501;10612; 9870; 0,01;76,68
             S03_100;    1;  601;10612; 9870; 0,02;75,59
             S03_100;    1;  701;11560;10940; 0,34;66,91
             S03_100;    1;  801;13360;12512; 0,41;57,64
             S03_100;    1;  901;22889;16455; 0,85;62,24
             S03_100;    1; 1001;49672;38729; 0,99;52,73
             S03_100;    1; 1101;57449;52075; 0,99;47,41
             S03_100;    1; 1201;68106;58081; 0,96;47,20
             S03_100;    1; 1301;76445;70490; 0,97;42,64
             S03_100;    1; 1401;79480;76225; 0,89;39,17
             S03_100;    1; 1501;83395;79505; 0,83;34,26
             S03_100;    1; 1601;84375;81708; 0,80;34,74
             S03_100;    1; 1701;84910;83295; 0,63;34,11
             S03_100;    1; 1801;86790;84580; 0,68;33,62
             S03_100;    1; 1901;94715;91735; 0,72;31,14
             S03_100;    1; 2001;96620;96045; 0,35;27,92
             S03_100;    1; 2101;96945;96645; 0,17;25,92
             S03_100;    1; 2201;97200;96960; 0,17;26,22
             S03_100;    1; 2301;97265;97200; 0,06;18,24
             S03_100;    1; 2401;97265;97255; 0,02;17,90
             S03_100;    1; 2501;97275;97265; 0,01;18,69
             S03_100;    1; 2601;97275;97275; 0,01;11,43
             S03_100;    1; 2701;97285;97275; 0,01;11,90
             S03_100;    1; 2801;97285;97275; 0,01;11,84
             S03_100;    1; 2901;97285;97275; 0,01;12,69
             S03_100;    1; 3001;97285;97285; 0,01; 7,43
             S03_100;    1; 3101;97285;97285; 0,01; 7,25
             S03_100;    1; 3201;97285;97285; 0,01; 7,77
             S03_100;    1; 3301;97285;97285; 0,01; 7,39
             S03_100;    1; 3401;97285;97285; 0,01; 7,84
             S03_100;    1; 3501;97285;97285; 0,01; 7,57
             S03_100;    1; 3601;97285;97285; 0,01; 7,80
             S03_100;    1; 3701;97285;97285; 0,01; 7,41
             S03_100;    1; 3801;97285;97285; 0,01; 7,63
             S03_100;    1; 3901;97285;97285; 0,01; 7,93
             S03_100;    1; 4001;97285;97285; 0,01; 7,24
             S03_100;    2;  101;  580;-5782; 0,99;100,78
             S03_100;    2;  201; 2760;  537; 0,83;96,07
             S03_100;    2;  301; 5510; 3403; 0,10;88,59
             S03_100;    2;  401;10509;10220; 0,01;80,49
             S03_100;    2;  501;10624;10220; 0,02;80,15
             S03_100;    2;  601;10980;10220; 0,09;81,29
             S03_100;    2;  701;17613;12410; 0,81;62,10
             S03_100;    2;  801;45725;32026; 0,97;64,52
             S03_100;    2;  901;54666;48983; 0,95;58,39
             S03_100;    2; 1001;70324;60583; 0,98;55,45
             S03_100;    2; 1101;75995;70085; 0,93;53,55
             S03_100;    2; 1201;83810;76448; 0,96;50,09
             S03_100;    2; 1301;90145;86172; 0,88;44,61
             S03_100;    2; 1401;92430;89970; 0,76;42,90
             S03_100;    2; 1501;95510;93805; 0,63;37,88
             S03_100;    2; 1601;96085;95590; 0,32;29,24
             S03_100;    2; 1701;96800;96300; 0,29;30,64
             S03_100;    2; 1801;97100;96715; 0,25;33,91
             S03_100;    2; 1901;97725;97455; 0,25;31,76
             S03_100;    2; 2001;97800;97765; 0,04;25,62
             S03_100;    2; 2101;97820;97800; 0,02;24,88
             S03_100;    2; 2201;97830;97820; 0,01;17,28
             S03_100;    2; 2301;97830;97820; 0,01;17,04
             S03_100;    2; 2401;97830;97820; 0,01;20,95
             S03_100;    2; 2501;97830;97830; 0,01;15,29
             S03_100;    2; 2601;97830;97830; 0,01;14,24
             S03_100;    2; 2701;97845;97830; 0,01;15,04
             S03_100;    2; 2801;97860;97830; 0,02;15,54
             S03_100;    2; 2901;97885;97870; 0,02;14,07
             S03_100;    2; 3001;97945;97920; 0,03; 9,94
             S03_100;    2; 3101;97945;97945; 0,01;11,14
             S03_100;    2; 3201;97945;97945; 0,01;11,54
             S03_100;    2; 3301;97945;97945; 0,01;11,13
             S03_100;    2; 3401;97945;97945; 0,01;11,11
             S03_100;    2; 3501;97945;97945; 0,01;11,18
             S03_100;    2; 3601;97970;97945; 0,02;14,10
             S03_100;    2; 3701;97980;97980; 0,01;10,07
             S03_100;    2; 3801;97980;97980; 0,01; 9,90
             S03_100;    2; 3901;97980;97980; 0,01;10,12
             S03_100;    2; 4001;97980;97980; 0,01; 9,89
             S03_100;    3;  101;  585;-4789; 0,98;100,84
             S03_100;    3;  201; 3690;  635; 0,75;96,85
             S03_100;    3;  301; 4305; 2527; 0,76;93,38
             S03_100;    3;  401; 9172; 5010; 0,86;84,90
             S03_100;    3;  501;22905;11660; 0,99;77,33
             S03_100;    3;  601;42160;30609; 0,98;73,00
             S03_100;    3;  701;46320;40836; 0,92;65,68
             S03_100;    3;  801;50892;45355; 0,95;64,19
             S03_100;    3;  901;62108;52023; 0,96;57,93
             S03_100;    3; 1001;69883;62081; 0,99;49,83
             S03_100;    3; 1101;79370;69362; 0,97;54,35
             S03_100;    3; 1201;86390;82665; 0,92;44,35
             S03_100;    3; 1301;91765;88605; 0,79;42,85
             S03_100;    3; 1401;94150;91475; 0,72;39,77
             S03_100;    3; 1501;95965;95290; 0,34;34,11
             S03_100;    3; 1601;96315;96055; 0,20;33,58
