                  id; iter;  gen;first; last;vari1;vari2
              S03_10;    5; 2701;84310;84310; 0,01; 7,71
              S03_10;    5; 2801;84310;84310; 0,01; 7,49
              S03_10;    5; 2901;84310;84310; 0,01; 7,70
              S03_10;    5; 3001;84310;84310; 0,01; 7,50
              S03_10;    5; 3101;84310;84310; 0,01; 7,68
              S03_10;    5; 3201;84310;84310; 0,01; 7,95
              S03_10;    5; 3301;84310;84310; 0,01; 7,65
              S03_10;    5; 3401;84310;84310; 0,01; 7,83
              S03_10;    5; 3501;84310;84310; 0,01; 7,81
              S03_10;    5; 3601;84310;84310; 0,01; 7,71
              S03_10;    5; 3701;84310;84310; 0,01; 7,43
              S03_10;    5; 3801;84310;84310; 0,01; 7,33
              S03_10;    5; 3901;84310;84310; 0,01; 7,92
              S03_10;    5; 4001;84310;84310; 0,01; 7,64
             S03_100;    1;  101; 1115;-5662; 0,97;100,93
             S03_100;    1;  201; 2995;  595; 0,80;98,04
             S03_100;    1;  301; 9870; 5030; 0,12;82,36
             S03_100;    1;  401; 9870; 9870; 0,01;78,54
             S03_100;    1;  501; 9870; 9870; 0,01;78,62
             S03_100;    1;  601; 9870; 9870; 0,01;79,84
             S03_100;    1;  701; 9870; 9870; 0,01;77,29
             S03_100;    1;  801; 9870; 9870; 0,01;76,84
             S03_100;    1;  901; 9870; 9870; 0,01;78,48
             S03_100;    1; 1001; 9870; 9870; 0,01;77,40
             S03_100;    1; 1101; 9870; 9870; 0,01;78,25
             S03_100;    1; 1201; 9870; 9870; 0,01;77,77
             S03_100;    1; 1301; 9870; 9870; 0,01;78,03
             S03_100;    1; 1401; 9870; 9870; 0,01;78,29
             S03_100;    1; 1501; 9870; 9870; 0,01;77,49
             S03_100;    1; 1601; 9870; 9870; 0,01;78,22
             S03_100;    1; 1701; 9870; 9870; 0,01;78,71
             S03_100;    1; 1801;10080; 9870; 0,01;76,35
             S03_100;    1; 1901;17700;14212; 0,71;43,77
             S03_100;    1; 2001;65911;60082; 0,97;42,96
             S03_100;    1; 2101;82545;80900; 0,64;31,84
             S03_100;    1; 2201;93320;92100; 0,41;28,42
             S03_100;    1; 2301;96120;95750; 0,22;30,96
             S03_100;    1; 2401;96860;96200; 0,06;25,46
             S03_100;    1; 2501;97160;96960; 0,13;24,09
             S03_100;    1; 2601;97320;97300; 0,02;16,90
             S03_100;    1; 2701;97360;97330; 0,02;13,80
             S03_100;    1; 2801;97415;97385; 0,04;12,41
             S03_100;    1; 2901;97425;97425; 0,01;12,15
             S03_100;    1; 3001;97425;97425; 0,01;11,27
             S03_100;    1; 3101;97425;97425; 0,01;12,02
             S03_100;    1; 3201;97425;97425; 0,01;12,02
             S03_100;    1; 3301;97425;97425; 0,01;11,59
             S03_100;    1; 3401;97425;97425; 0,01;11,66
             S03_100;    1; 3501;97425;97425; 0,01;11,55
             S03_100;    1; 3601;97425;97425; 0,01;11,69
             S03_100;    1; 3701;97425;97425; 0,01;11,60
             S03_100;    1; 3801;97425;97425; 0,01;11,55
             S03_100;    1; 3901;97425;97425; 0,01;11,83
             S03_100;    1; 4001;97425;97425; 0,01;11,49
             S03_100;    2;  101; 1755;-5359; 0,99;99,49
             S03_100;    2;  201; 3293;  865; 0,85;99,30
             S03_100;    2;  301; 4808; 2960; 0,40;84,36
             S03_100;    2;  401;10220;10220; 0,01;83,19
             S03_100;    2;  501;10310;10220; 0,05;82,06
             S03_100;    2;  601;11575;10650; 0,49;67,75
             S03_100;    2;  701;29013;17795; 0,97;65,37
             S03_100;    2;  801;49215;38710; 0,98;60,57
             S03_100;    2;  901;59825;51121; 0,96;55,59
             S03_100;    2; 1001;66202;59829; 0,97;56,45
             S03_100;    2; 1101;72353;67769; 0,95;51,20
             S03_100;    2; 1201;74980;72100; 0,89;45,42
             S03_100;    2; 1301;77700;74370; 0,83;43,67
             S03_100;    2; 1401;82600;77425; 0,92;43,35
             S03_100;    2; 1501;86340;83120; 0,82;38,04
             S03_100;    2; 1601;92925;89465; 0,83;30,09
             S03_100;    2; 1701;94140;93095; 0,48;33,74
             S03_100;    2; 1801;95760;94850; 0,40;34,67
             S03_100;    2; 1901;96730;96230; 0,18;31,78
             S03_100;    2; 2001;96870;96800; 0,04;22,86
             S03_100;    2; 2101;96910;96890; 0,02;24,34
             S03_100;    2; 2201;96945;96940; 0,01;20,92
             S03_100;    2; 2301;97040;96940; 0,05;23,78
             S03_100;    2; 2401;97330;97160; 0,13;20,81
             S03_100;    2; 2501;97605;97510; 0,08;17,91
             S03_100;    2; 2601;97670;97620; 0,06;18,53
             S03_100;    2; 2701;97730;97720; 0,02;18,05
             S03_100;    2; 2801;97730;97730; 0,01;17,24
             S03_100;    2; 2901;97730;97730; 0,01;17,07
             S03_100;    2; 3001;97730;97730; 0,01;17,16
             S03_100;    2; 3101;97730;97730; 0,01;16,98
             S03_100;    2; 3201;97730;97730; 0,01;15,51
             S03_100;    2; 3301;97730;97730; 0,01;16,55
             S03_100;    2; 3401;97730;97730; 0,01;16,64
             S03_100;    2; 3501;97730;97730; 0,01;17,14
             S03_100;    2; 3601;97730;97730; 0,01;17,19
             S03_100;    2; 3701;97730;97730; 0,01;16,28
             S03_100;    2; 3801;97730;97730; 0,01;17,08
             S03_100;    2; 3901;97730;97730; 0,01;17,03
             S03_100;    2; 4001;97730;97730; 0,01;16,46
             S03_100;    3;  101; 2000;-4903; 0,99;99,45
             S03_100;    3;  201; 3310; 2440; 0,13;86,64
             S03_100;    3;  301; 8730; 4279; 0,64;83,83
             S03_100;    3;  401; 9870; 9870; 0,01;79,79
             S03_100;    3;  501; 9870; 9870; 0,01;82,40
             S03_100;    3;  601;10130; 9870; 0,02;79,72
             S03_100;    3;  701;11050;10140; 0,23;63,53
             S03_100;    3;  801;14060;13000; 0,06;63,52
             S03_100;    3;  901;18490;14180; 0,33;60,27
             S03_100;    3; 1001;20920;19480; 0,55;57,63
             S03_100;    3; 1101;37655;29810; 0,64;50,97
             S03_100;    3; 1201;69890;55638; 0,96;54,96
             S03_100;    3; 1301;84890;79748; 0,91;47,87
             S03_100;    3; 1401;90810;85835; 0,83;47,22
             S03_100;    3; 1501;93300;91530; 0,64;37,05
             S03_100;    3; 1601;95120;94250; 0,37;36,00
             S03_100;    3; 1701;95520;95220; 0,06;30,58
             S03_100;    3; 1801;95680;95310; 0,19;36,28
             S03_100;    3; 1901;96150;95970; 0,15;22,80
             S03_100;    3; 2001;96340;96260; 0,04;22,39
             S03_100;    3; 2101;96395;96340; 0,03;20,44
             S03_100;    3; 2201;96530;96390; 0,03;20,37
             S03_100;    3; 2301;96560;96395; 0,11;17,42
             S03_100;    3; 2401;96700;96540; 0,09;14,64
             S03_100;    3; 2501;96780;96725; 0,05;17,37
             S03_100;    3; 2601;97125;96960; 0,13;14,00
             S03_100;    3; 2701;97340;97220; 0,08;15,47
             S03_100;    3; 2801;97380;97350; 0,03;15,42
             S03_100;    3; 2901;97420;97380; 0,03;14,28
             S03_100;    3; 3001;97440;97430; 0,01;13,34
             S03_100;    3; 3101;97480;97460; 0,02; 8,01
             S03_100;    3; 3201;97500;97490; 0,01;11,45
             S03_100;    3; 3301;97505;97500; 0,01; 9,94
             S03_100;    3; 3401;97520;97505; 0,02; 9,36
             S03_100;    3; 3501;97530;97530; 0,01; 9,62
             S03_100;    3; 3601;97550;97530; 0,02;10,18
             S03_100;    3; 3701;97560;97550; 0,01; 7,78
             S03_100;    3; 3801;97580;97580; 0,01; 5,23
             S03_100;    3; 3901;97600;97600; 0,01; 4,99
             S03_100;    3; 4001;97675;97655; 0,02; 5,60
             S03_100;    4;  101; 2500;-4727; 0,98;100,64
             S03_100;    4;  201; 5370; 2500; 0,12;88,47
             S03_100;    4;  301; 9320; 4618; 0,50;83,29
             S03_100;    4;  401; 9870; 9870; 0,01;82,88
             S03_100;    4;  501; 9870; 9870; 0,01;82,07
             S03_100;    4;  601; 9870; 9870; 0,01;81,50
             S03_100;    4;  701; 9870; 9870; 0,01;82,03
             S03_100;    4;  801; 9870; 9870; 0,01;82,63
             S03_100;    4;  901;10580; 9930; 0,28;51,65
             S03_100;    4; 1001;15530;13480; 0,57;60,10
             S03_100;    4; 1101;36479;26165; 0,95;56,32
             S03_100;    4; 1201;62798;53036; 0,99;51,12
             S03_100;    4; 1301;72569;65282; 0,95;47,74
             S03_100;    4; 1401;80755;77046; 0,91;39,77
             S03_100;    4; 1501;84785;81435; 0,85;39,06
             S03_100;    4; 1601;87875;85425; 0,78;37,64
             S03_100;    4; 1701;91600;88230; 0,78;39,21
             S03_100;    4; 1801;94795;92650; 0,69;39,15
             S03_100;    4; 1901;96635;96060; 0,34;33,76
             S03_100;    4; 2001;97090;96960; 0,13;29,26
             S03_100;    4; 2101;97605;97170; 0,06;26,11
             S03_100;    4; 2201;97670;97200; 0,16;26,17
             S03_100;    4; 2301;97685;97635; 0,06;18,96
             S03_100;    4; 2401;97765;97685; 0,05;19,68
             S03_100;    4; 2501;97810;97730; 0,07;17,55
             S03_100;    4; 2601;97890;97860; 0,02;15,50
             S03_100;    4; 2701;97900;97890; 0,02;13,55
             S03_100;    4; 2801;97935;97900; 0,04;15,03
             S03_100;    4; 2901;97960;97960; 0,01;10,59
             S03_100;    4; 3001;97960;97960; 0,01;11,26
             S03_100;    4; 3101;97960;97960; 0,01;11,15
             S03_100;    4; 3201;97960;97960; 0,01;10,40
             S03_100;    4; 3301;97960;97960; 0,01;10,39
             S03_100;    4; 3401;97960;97960; 0,01;10,66
             S03_100;    4; 3501;97960;97960; 0,01;10,49
             S03_100;    4; 3601;97960;97960; 0,01;10,75
             S03_100;    4; 3701;97960;97960; 0,01;10,54
             S03_100;    4; 3801;97960;97960; 0,01;10,25
             S03_100;    4; 3901;97960;97960; 0,01;10,75
             S03_100;    4; 4001;97960;97960; 0,01;11,00
             S03_100;    5;  101;  245;-5968; 0,96;99,96
             S03_100;    5;  201; 2390;  496; 0,86;96,54
             S03_100;    5;  301; 5110; 3630; 0,16;86,12
             S03_100;    5;  401; 9870; 9870; 0,01;78,50
             S03_100;    5;  501; 9870; 9870; 0,01;79,62
             S03_100;    5;  601;11530;10760; 0,03;49,43
             S03_100;    5;  701;17990;13740; 0,15;62,14
             S03_100;    5;  801;18490;18490; 0,01;63,39
             S03_100;    5;  901;18490;18490; 0,01;63,00
             S03_100;    5; 1001;18490;18490; 0,01;65,40
             S03_100;    5; 1101;19080;18490; 0,02;63,78
             S03_100;    5; 1201;21445;20655; 0,02;45,94
             S03_100;    5; 1301;27680;27170; 0,01;52,82
             S03_100;    5; 1401;27680;27680; 0,01;51,41
             S03_100;    5; 1501;27680;27680; 0,01;50,26
             S03_100;    5; 1601;27680;27680; 0,01;50,53
             S03_100;    5; 1701;27680;27680; 0,01;50,09
             S03_100;    5; 1801;27680;27680; 0,01;49,62
             S03_100;    5; 1901;27680;27680; 0,01;51,15
             S03_100;    5; 2001;27680;27680; 0,01;51,60
             S03_100;    5; 2101;27680;27680; 0,01;50,42
             S03_100;    5; 2201;27680;27680; 0,01;48,86
             S03_100;    5; 2301;27680;27680; 0,01;50,79
             S03_100;    5; 2401;27680;27680; 0,01;50,14
             S03_100;    5; 2501;31895;27680; 0,10;52,08
             S03_100;    5; 2601;78625;75336; 0,75;28,12
             S03_100;    5; 2701;94865;94030; 0,37;25,12
             S03_100;    5; 2801;95940;95765; 0,10;21,80
             S03_100;    5; 2901;96175;95940; 0,14;26,06
             S03_100;    5; 3001;96395;96365; 0,04;18,68
             S03_100;    5; 3101;96400;96400; 0,01;19,19
             S03_100;    5; 3201;96400;96400; 0,01;19,36
             S03_100;    5; 3301;96400;96400; 0,01;19,26
             S03_100;    5; 3401;96525;96400; 0,01;19,35
             S03_100;    5; 3501;96540;96400; 0,08;19,16
             S03_100;    5; 3601;96625;96585; 0,03;13,30
             S03_100;    5; 3701;96625;96625; 0,01;12,67
             S03_100;    5; 3801;96630;96630; 0,01; 7,33
             S03_100;    5; 3901;96635;96630; 0,01; 6,92
             S03_100;    5; 4001;96635;96635; 0,01; 8,57
             S03_500;    1;  101;-12973;-39396; 0,99;105,10
             S03_500;    1;  201;-12010;-27924; 0,99;105,90
             S03_500;    1;  301;-7183;-20268; 0,99;103,56
             S03_500;    1;  401;-3316;-14035; 0,98;103,81
             S03_500;    1;  501; -452;-10385; 0,97;103,02
             S03_500;    1;  601;   55;-7011; 0,99;102,07
             S03_500;    1;  701; 3150;-4108; 0,97;101,38
             S03_500;    1;  801; 3150;-1614; 0,94;100,66
             S03_500;    1;  901; 3150; -160; 0,91;97,85
             S03_500;    1; 1001; 3380; 1580; 0,40;94,60
             S03_500;    1; 1101; 4290; 2800; 0,39;92,48
             S03_500;    1; 1201; 5790; 3897; 0,26;90,85
             S03_500;    1; 1301; 9170; 4815; 0,44;86,54
             S03_500;    1; 1401;10220; 5810; 0,18;87,84
             S03_500;    1; 1501;10220;10220; 0,01;84,91
             S03_500;    1; 1601;10220;10220; 0,01;82,71
             S03_500;    1; 1701;10220;10220; 0,01;84,71
             S03_500;    1; 1801;10220;10220; 0,01;85,22
             S03_500;    1; 1901;10220;10220; 0,01;85,38
             S03_500;    1; 2001;10220;10220; 0,01;85,02
             S03_500;    1; 2101;10220;10220; 0,01;84,14
             S03_500;    1; 2201;10220;10220; 0,01;85,29
             S03_500;    1; 2301;10270;10220; 0,02;86,35
             S03_500;    1; 2401;11315;10220; 0,08;85,96
             S03_500;    1; 2501;12823;10980; 0,35;74,50
             S03_500;    1; 2601;13580;12030; 0,59;76,56
             S03_500;    1; 2701;15110;13378; 0,42;74,11
             S03_500;    1; 2801;19430;18360; 0,02;71,91
             S03_500;    1; 2901;19430;19430; 0,01;70,27
             S03_500;    1; 3001;19430;19430; 0,01;70,51
             S03_500;    1; 3101;19430;19430; 0,01;70,05
             S03_500;    1; 3201;19430;19430; 0,01;71,35
             S03_500;    1; 3301;19430;19430; 0,01;68,40
             S03_500;    1; 3401;19430;19430; 0,01;70,39
             S03_500;    1; 3501;19430;19430; 0,01;68,95
             S03_500;    1; 3601;19430;19430; 0,01;70,85
             S03_500;    1; 3701;19430;19430; 0,01;71,82
             S03_500;    1; 3801;19430;19430; 0,01;70,82
             S03_500;    1; 3901;19430;19430; 0,01;70,64
             S03_500;    1; 4001;19430;19430; 0,01;71,68
             S03_500;    2;  101;-12368;-39301; 1,00;105,22
             S03_500;    2;  201;-11794;-28297; 0,99;104,52
             S03_500;    2;  301;-1612;-20723; 0,98;104,39
             S03_500;    2;  401;-1612;-14585; 0,98;105,45
             S03_500;    2;  501; -921;-10162; 0,97;103,44
             S03_500;    2;  601;  419;-6619; 0,99;102,93
             S03_500;    2;  701;  502;-3800; 0,98;102,19
             S03_500;    2;  801; 1807;-2021; 0,96;99,98
             S03_500;    2;  901; 1940; -633; 0,94;100,29
             S03_500;    2; 1001; 2545;  391; 0,81;99,02
             S03_500;    2; 1101; 2900; 1460; 0,41;96,35
             S03_500;    2; 1201; 4210; 2600; 0,19;92,04
             S03_500;    2; 1301; 9870; 3630; 0,30;93,30
             S03_500;    2; 1401; 9870; 5110; 0,14;85,49
             S03_500;    2; 1501; 9870; 9870; 0,01;84,83
             S03_500;    2; 1601; 9870; 9870; 0,01;85,32
             S03_500;    2; 1701; 9870; 9870; 0,01;84,13
             S03_500;    2; 1801;10343; 9870; 0,01;84,41
             S03_500;    2; 1901;10848; 9870; 0,04;85,31
             S03_500;    2; 2001;10848; 9870; 0,06;85,12
             S03_500;    2; 2101;11188; 9870; 0,28;85,52
             S03_500;    2; 2201;11684;10699; 0,69;71,87
             S03_500;    2; 2301;13413;11408; 0,55;77,25
             S03_500;    2; 2401;17210;13000; 0,38;78,11
             S03_500;    2; 2501;24823;14138; 0,72;75,27
             S03_500;    2; 2601;24823;15727; 0,95;70,95
             S03_500;    2; 2701;36317;19425; 0,99;72,16
             S03_500;    2; 2801;38640;25625; 1,00;70,91
             S03_500;    2; 2901;46795;33873; 1,00;67,94
             S03_500;    2; 3001;51510;39305; 0,97;65,69
             S03_500;    2; 3101;53248;43666; 0,99;63,94
             S03_500;    2; 3201;56004;46823; 0,98;61,42
             S03_500;    2; 3301;58050;49640; 0,98;59,69
             S03_500;    2; 3401;58050;51510; 0,93;61,12
             S03_500;    2; 3501;62549;53874; 0,96;59,89
             S03_500;    2; 3601;62549;55666; 0,98;61,75
             S03_500;    2; 3701;66427;57637; 0,97;60,51
             S03_500;    2; 3801;66819;59556; 0,96;61,03
             S03_500;    2; 3901;72930;61438; 0,99;58,25
             S03_500;    2; 4001;74582;65399; 1,00;59,04
             S03_500;    3;  101;-4828;-38630; 1,00;105,79
             S03_500;    3;  201;-4828;-27984; 1,00;104,79
             S03_500;    3;  301;-3999;-20154; 0,98;104,32
             S03_500;    3;  401;-3987;-14469; 0,99;103,96
             S03_500;    3;  501;-2020;-10954; 0,98;103,15
             S03_500;    3;  601;  391;-7247; 0,97;102,96
             S03_500;    3;  701; 2250;-3960; 0,98;101,74
             S03_500;    3;  801; 2250;-1586; 0,96;100,84
             S03_500;    3;  901; 3630;  209; 0,70;97,39
             S03_500;    3; 1001; 3630; 2250; 0,14;92,29
             S03_500;    3; 1101; 4476; 3630; 0,01;88,38
