                  id; iter;  gen;first; last;vari1;vari2
                Cris;    1; 1741;96425;95275; 0,59;32,95
                Cris;    1; 1761;96845;95445; 0,57;32,67
                Cris;    1; 1781;96845;95615; 0,53;32,96
                Cris;    1; 1801;96845;95760; 0,52;32,40
                Cris;    1; 1821;96870;95945; 0,55;33,46
                Cris;    1; 1841;96880;96150; 0,46;33,64
                Cris;    1; 1861;96885;96310; 0,38;33,68
                Cris;    1; 1881;96900;96420; 0,38;33,38
                Cris;    1; 1901;97375;96500; 0,39;32,91
                Cris;    1; 1921;97375;96580; 0,39;33,29
                Cris;    1; 1941;97375;96675; 0,37;31,87
                Cris;    1; 1961;97375;96775; 0,33;30,78
                Cris;    1; 1981;97475;96810; 0,33;30,18
                Cris;    1; 2001;97475;96855; 0,30;30,13
                Cris;    1; 2021;97475;96890; 0,30;31,71
                Cris;    1; 2041;97475;96920; 0,30;31,01
                Cris;    1; 2061;97475;96950; 0,34;31,17
                Cris;    1; 2081;97750;96990; 0,35;30,79
                Cris;    1; 2101;97765;97050; 0,36;31,19
                Cris;    1; 2121;97785;97150; 0,38;29,32
                Cris;    1; 2141;97900;97355; 0,34;24,12
                Cris;    1; 2161;98010;97555; 0,30;23,60
                Cris;    1; 2181;98010;97725; 0,24;23,20
                Cris;    1; 2201;98065;97810; 0,20;24,30
                Cris;    1; 2221;98130;97900; 0,18;23,37
                Cris;    1; 2241;98185;97970; 0,17;25,72
                Cris;    1; 2261;98185;98025; 0,15;24,84
                Cris;    1; 2281;98245;98065; 0,14;26,75
                Cris;    1; 2301;98260;98110; 0,15;26,77
                Cris;    1; 2321;98265;98140; 0,13;26,86
                Cris;    1; 2341;98290;98180; 0,11;25,10
                Cris;    1; 2361;98345;98215; 0,09;23,80
                Cris;    1; 2381;98350;98240; 0,10;25,27
                Cris;    1; 2401;98350;98255; 0,10;24,09
                Cris;    1; 2421;98380;98285; 0,08;25,18
                Cris;    1; 2441;98485;98310; 0,07;23,18
                Cris;    1; 2461;98630;98340; 0,06;21,90
                Cris;    1; 2481;98630;98360; 0,13;24,43
                Cris;    1; 2501;98670;98500; 0,14;21,90
                Cris;    1; 2521;98700;98630; 0,07;19,58
                Cris;    1; 2541;98710;98670; 0,04;17,44
                Cris;    1; 2561;98720;98680; 0,04;17,78
                Cris;    1; 2581;98720;98700; 0,03;16,67
                Cris;    1; 2601;98750;98720; 0,02;13,70
                Cris;    1; 2621;98750;98720; 0,02;13,86
                Cris;    1; 2641;98750;98720; 0,03;14,24
                Cris;    1; 2661;98780;98740; 0,04;10,29
                Cris;    1; 2681;98780;98750; 0,03;13,54
                Cris;    1; 2701;98780;98770; 0,01;12,96
                Cris;    1; 2721;98780;98780; 0,01;11,04
                Cris;    1; 2741;98780;98780; 0,01;11,31
                Cris;    1; 2761;98800;98780; 0,02;11,55
                Cris;    1; 2781;98800;98780; 0,02;11,04
                Cris;    1; 2801;98800;98780; 0,02;12,20
                Cris;    1; 2821;98800;98780; 0,02;11,38
                Cris;    1; 2841;98800;98780; 0,02;12,37
                Cris;    1; 2861;98800;98780; 0,02;12,73
                Cris;    1; 2881;98800;98780; 0,02;11,04
                Cris;    1; 2901;98800;98800; 0,01; 9,55
                Cris;    1; 2921;98800;98800; 0,01; 9,97
                Cris;    1; 2941;98800;98800; 0,01; 9,63
                Cris;    1; 2961;98800;98800; 0,01; 9,87
                Cris;    1; 2981;98800;98800; 0,01; 9,80
                Cris;    1; 3001;98800;98800; 0,01; 9,12
                Cris;    1; 3021;98800;98800; 0,01; 9,45
                Cris;    1; 3041;98800;98800; 0,01; 9,78
                Cris;    1; 3061;98800;98800; 0,01; 9,26
                Cris;    1; 3081;98800;98800; 0,01; 9,52
                Cris;    1; 3101;98800;98800; 0,01; 9,72
                Cris;    1; 3121;98800;98800; 0,01; 9,80
                Cris;    1; 3141;98800;98800; 0,01; 9,68
                Cris;    1; 3161;98800;98800; 0,01; 9,74
                Cris;    1; 3181;98800;98800; 0,01; 9,58
                Cris;    1; 3201;98800;98800; 0,01; 9,19
                Cris;    1; 3221;98800;98800; 0,01; 9,61
                Cris;    1; 3241;98800;98800; 0,01; 9,55
                Cris;    1; 3261;98800;98800; 0,01; 9,63
                Cris;    1; 3281;98800;98800; 0,01; 9,49
                Cris;    1; 3301;98800;98800; 0,01; 9,33
                Cris;    1; 3321;98800;98800; 0,01; 9,43
                Cris;    1; 3341;98800;98800; 0,01; 9,53
                Cris;    1; 3361;98800;98800; 0,01; 9,75
                Cris;    1; 3381;98800;98800; 0,01; 9,49
                Cris;    1; 3401;98800;98800; 0,01; 9,65
                Cris;    1; 3421;98800;98800; 0,01; 9,69
                Cris;    1; 3441;98800;98800; 0,01; 9,55
                Cris;    1; 3461;98800;98800; 0,01; 9,22
                Cris;    1; 3481;98800;98800; 0,01; 9,21
                Cris;    1; 3501;98800;98800; 0,01; 9,45
                Cris;    1; 3521;98800;98800; 0,01; 9,10
                Cris;    1; 3541;98800;98800; 0,01; 9,36
                Cris;    1; 3561;98800;98800; 0,01; 9,71
                Cris;    1; 3581;98800;98800; 0,01; 9,73
                Cris;    1; 3601;98800;98800; 0,01;10,03
                Cris;    1; 3621;98800;98800; 0,01; 9,31
                Cris;    1; 3641;98800;98800; 0,01; 9,51
                Cris;    1; 3661;98800;98800; 0,01; 9,15
                Cris;    1; 3681;98800;98800; 0,01; 9,55
                Cris;    1; 3701;98800;98800; 0,01; 9,56
                Cris;    1; 3721;98800;98800; 0,01; 9,38
                Cris;    1; 3741;98800;98800; 0,01; 9,27
                Cris;    1; 3761;98800;98800; 0,01; 9,29
                Cris;    1; 3781;98800;98800; 0,01; 9,73
                Cris;    1; 3801;98800;98800; 0,01; 9,61
                Cris;    1; 3821;98800;98800; 0,01; 9,40
                Cris;    1; 3841;98800;98800; 0,01; 9,92
                Cris;    1; 3861;98800;98800; 0,01; 9,30
                Cris;    1; 3881;98800;98800; 0,01;10,14
                Cris;    1; 3901;98800;98800; 0,01; 9,81
                Cris;    1; 3921;98800;98800; 0,01; 9,23
                Cris;    1; 3941;98800;98800; 0,01; 9,69
                Cris;    1; 3961;98800;98800; 0,01; 9,29
                Cris;    1; 3981;98800;98800; 0,01; 9,78
                Cris;    1; 4001;98800;98800; 0,01; 9,71
                Cris;    2;   21;-6180;-30646; 1,00;104,59
                Cris;    2;   41;-2846;-17923; 1,00;101,96
                Cris;    2;   61;-1545;-12542; 0,99;103,01
                Cris;    2;   81;  -94;-8018; 0,99;100,89
                Cris;    2;  101;  700;-5199; 0,97;99,80
                Cris;    2;  121;  700;-3348; 0,97;99,35
                Cris;    2;  141; 1245;-2025; 0,96;100,90
                Cris;    2;  161; 1585; -862; 0,90;100,12
                Cris;    2;  181; 2398;  -80; 0,88;98,81
                Cris;    2;  201; 2780;  495; 0,78;97,05
                Cris;    2;  221; 2780;  970; 0,68;96,86
                Cris;    2;  241; 3190; 1358; 0,68;95,98
                Cris;    2;  261; 3190; 1700; 0,53;94,46
                Cris;    2;  281; 3373; 2120; 0,38;93,20
                Cris;    2;  301; 5454; 2870; 0,14;86,74
                Cris;    2;  321; 5454; 3630; 0,02;84,13
                Cris;    2;  341; 5454; 3630; 0,03;83,83
                Cris;    2;  361; 5454; 3630; 0,04;84,46
                Cris;    2;  381; 5454; 3630; 0,07;84,43
                Cris;    2;  401; 5454; 3630; 0,18;86,27
                Cris;    2;  421; 5454; 4334; 0,27;78,46
                Cris;    2;  441; 9280; 5295; 0,07;78,59
                Cris;    2;  461; 9870; 9280; 0,01;72,21
                Cris;    2;  481; 9870; 9870; 0,01;76,38
                Cris;    2;  501; 9870; 9870; 0,01;76,87
                Cris;    2;  521; 9870; 9870; 0,01;75,45
                Cris;    2;  541; 9870; 9870; 0,01;76,23
                Cris;    2;  561; 9870; 9870; 0,01;74,03
                Cris;    2;  581; 9870; 9870; 0,01;77,06
                Cris;    2;  601; 9870; 9870; 0,01;75,42
                Cris;    2;  621; 9870; 9870; 0,01;75,39
                Cris;    2;  641; 9870; 9870; 0,01;76,37
                Cris;    2;  661; 9870; 9870; 0,01;75,07
                Cris;    2;  681; 9870; 9870; 0,01;76,29
                Cris;    2;  701; 9870; 9870; 0,01;74,84
                Cris;    2;  721; 9870; 9870; 0,01;75,02
                Cris;    2;  741; 9870; 9870; 0,01;74,49
                Cris;    2;  761; 9870; 9870; 0,01;75,41
                Cris;    2;  781; 9870; 9870; 0,01;77,02
                Cris;    2;  801; 9870; 9870; 0,01;74,84
                Cris;    2;  821; 9870; 9870; 0,01;75,77
                Cris;    2;  841; 9870; 9870; 0,01;74,82
                Cris;    2;  861; 9870; 9870; 0,01;76,17
                Cris;    2;  881; 9870; 9870; 0,01;75,33
